逻辑号	车厢号	故障类型	故障代码	故障等级	故障名称	故障报告	V>0	V=0	故障已读后发送位
1678	1	制动	66DC	0	错误的紧急制动请求	错误的紧急制动请求，触发紧急制动	占用端头车\n如果强制制动仍然有效触发紧急制动：等待强制紧急制动使列车停止\n非占用端头车\n如果强制制动仍然有效触发紧急制动：等待强制制动使列车停止。\n如果触发紧急制动：列车将停止。	占用端头车\n-将制动手柄置于“EB位”，几秒后再置于“OC”位\n-缓解紧急制动。将司机室右侧故障开关控制面板上的“紧急制动阀”和“紧急制动回路”故障开关置于“关”位。\n将司机室右侧故障开关控制面板上的“紧急制动阀”和“紧急制动回路”故障开关置于“开”位。如果紧急制动缓解：\n-不需要采取任何措施。\n如果紧急制动仍然施加：\n将司机室右侧故障开关控制面板上的“紧急制动阀”和“紧急制动回路”故障开关置于“关”位。\n将右侧故障开关控制面板上的ATP隔离开关置于“隔离位”，并将ATP进行换系。\n将制动手柄置紧急制动位，5S后再置于OC位，缓解正常后正常行车并报告列车调度员。	6079
1679	1	制动	66DB	0	错误的紧急制动请求	错误的紧急制动请求，触发紧急制动	占用端头车\n如果强制制动仍然有效触发紧急制动：等待强制紧急制动使列车停止\n非占用端头车\n如果强制制动仍然有效触发紧急制动：等待强制制动使列车停止。\n如果触发紧急制动：列车将停止。	占用端头车\n-将制动手柄置于“EB位”，几秒后再置于“OC”位\n-缓解紧急制动。将司机室右侧故障开关控制面板上的“紧急制动阀”和“紧急制动回路”故障开关置于“关”位。\n将司机室右侧故障开关控制面板上的“紧急制动阀”和“紧急制动回路”故障开关置于“开”位。如果紧急制动缓解：\n-不需要采取任何措施。\n如果紧急制动仍然施加：\n将司机室右侧故障开关控制面板上的“紧急制动阀”和“紧急制动回路”故障开关置于“关”位。\n将右侧故障开关控制面板上的ATP隔离开关置于“隔离位”，并将ATP进行换系。\n将制动手柄置紧急制动位，5S后再置于OC位，缓解正常后正常行车并报告列车调度员。	6080
1680	1	牵引	2679	0	冷却循环：达到过热温度限2	最大限制速度为140km/h\n动车组以减少25%的牵引功率运行。\n注：\n如果故障排除，牵引功率恢复正常。\n	动车组以减少25%的牵引功率运行。\n注：\n如果故障排除，牵引功率恢复正常。\n	最大限制速度为140km/h\n动车组以减少25%的牵引功率运行。\n注：\n如果故障排除，牵引功率恢复正常。\n	6081
1681	1	牵引	2904	0	冷却循环：达到过热温度限2	最大限制速度为40km/h\n动车组以减少25%的牵引功率运行。\n注：\n如果故障排除，牵引功率恢复正常。\n	动车组以减少25%的牵引功率运行。\n注：\n如果故障排除，牵引功率恢复正常。\n	最大限制速度为40km/h\n动车组以减少25%的牵引功率运行。\n注：\n如果故障排除，牵引功率恢复正常。\n	6082
1682	7	牵引	6CA3	0	变压器差动电流监控	变压器差动电流的监控起作用。\n真空断路器断开。\n监控功能作用3次后变压器再次启动障碍。	-接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	- 接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除牵引单元的真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	6083
1683	7	牵引	6326	0	变压器差动电流监控	变压器差动电流的监控起作用。\n真空断路器断开。\n监控功能作用3次后变压器再次启动障碍。	-接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除牵引单元的真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	- 接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。	6084
1684	7	牵引	633A	0	变压器差动电流监控	变压器差动电流的监控起作用。\n真空断路器断开。\n监控功能作用3次后变压器再次启动障碍。	-接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除牵引单元的真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	- 接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	6085
1685	7	牵引	6327	0	变压器差动电流监控	变压器差动电流的监控起作用。\n真空断路器断开。\n监控功能作用3次后变压器再次启动障碍。	-接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除牵引单元的真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	- 接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	6086
1686	7	牵引	633B	0	变压器差动电流监控	变压器差动电流的监控起作用。\n真空断路器断开。\n监控功能作用3次后变压器再次启动障碍。	- 接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除牵引单元的真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	- 接通真空断路器。\n如果故障重现或没成功：\n- 在TD-HMI上的“开关；牵引”页面切除真空断路器和车顶电缆分离器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	6087
1687	7	牵引	6CA4	0	VCB 断开仍存在网侧电流	虽然真空断路器的辅助开关报告“真空断路器断开”，但是电流变压器或者变压器电流变压器仍然检测到电流。动车组降弓以与电网隔离。牵引单元的变压器关闭无法重启。	-升弓\n- 接通真空断路器\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心	- 升弓\n- 接通真空断路器\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	6088
1688	7	牵引	6CA5	0	变压器 Buchholz保护报警	变压器Buchholz 保护报警故障。\n真空断路器关闭。\n受电弓降低。\n牵引单元的变压器闭锁不能重新启动。	-升弓\n- 接通真空断路器。\n- 把动车组动力降到50%继续前进。\n- 通知控制中心。	- 升弓\n- 接通真空断路器。\n- 把动车组动力降到50%继续前进。\n- 通知控制中心。	6089
1689	7	牵引	6CA6	0	变压器电流监控	响应变压器电流监控。\n真空断路器断开。\n监控功能响应3次以后，变压器被关闭无法重启。	仅允许闭合一次主断路器。\n如果又发生故障或没有成功：\n在TD-HMI“开关-牵引”界面切除故障牵引单元的主断路器和车顶隔离开关。\n同列相邻牵引单元的受电弓升起。\n闭合主断路器。\n动车组以减少50%的牵引力继续运行。\n通知调度中心。	- 接通真空断路器\n如果又发生故障或者没有成功：\n- 再TD-HMI“开关；牵引”页面上切除真空断路器和车顶电缆分离器。\n- 升弓\n- 接通接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	6090
1690	7	牵引	6349	0	主变压器冷却故障	主变压器冷却故障。\n牵引单元的牵引有效率被闭锁。\n仅首先得车载的电源系统可用。	- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。\n- 无需采取其它措施。	- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。\n- 无需采取其它措施。	6091
1691	7	牵引	6CA7	0	车顶电缆过电流保护	车顶电缆电流的监控有响应（过流）。\n本身TU的车顶电缆分离器被断开并自动锁闭。\n真空断路器断开，并且降弓。	-在TD-HMI 上的“开关; 牵引”页面切除一个牵引单元的真空断路器\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	- 在TD-HMI 上的“开关; 牵引”页面切除一个牵引单元的真空断路器。\n- 升弓。\N- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	6092
1692	7	牵引	6CA8	0	车顶电缆过电流保护	车顶电缆电流的监控有响应（过流）。\n本身TU的车顶电缆分离器被断开并自动锁闭。\n真空断路器断开，并且降弓。	-在TD-HMI 上的“开关; 牵引”页面切除一个牵引单元的真空断路器\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	- 在TD-HMI 上的“开关; 牵引”页面切除一个牵引单元的真空断路器。\n- 升弓。\n- 接通真空断路器。\n- 把动车组的牵引力降低50%继续前进。\n- 通知控制中心。	6093
1693	2	车门	XXXX	0	车门故障	车门控制故障	通知随车机械师，按照车门故障处理方法进行处理	通知随车机械师，按照车门故障处理方法进行处理	6094
1694	2	车门	XXXX	0	车门故障	车门控制故障	通知随车机械师，按照车门故障处理方法进行处理	通知随车机械师，按照车门故障处理方法进行处理	6095
1695	1	过分相故障	XXXX	0	过分相设备故障	过分相设备故障	过分相设备故障，注意观察，采取手动过分相	过分相设备故障，注意观察，采取手动过分相	6096
1696	1	牵引	25A0	0	接触网压不正常	接触网网压不在允许的范围之内。\n牵引系统中断	如果网压再次恢复到18.0-28.5kV之间：\n牵引系统自动恢复：\n- v>45 km/h时，自动恢复。\n- v<45 km/h时，通过主控制器的零位确认进行恢复 。	当网压在18.0-28.5kV之间时，通过主控制器的零位确认牵引系统自动恢复。	6097
1697	1	制动	1934	0	紧急制动故障	在制动试验时，紧急制动环路无法断开，导致紧急制动无法施加。	继续运行。	通知调度中心。	6098
